algorithm,size,scenario,iteration,time_ms
intro,10000,reverse,21,0.2239
intro,10000,reverse,22,0.2254
intro,10000,reverse,23,0.2257
intro,10000,reverse,24,0.2276
intro,10000,reverse,25,0.2251
intro,10000,reverse,26,0.2248
intro,10000,reverse,27,0.2259
intro,10000,reverse,28,0.2437
intro,10000,reverse,29,0.2375
intro,10000,reverse,30,0.2241
intro,10000,reverse,31,0.2256
intro,10000,reverse,32,0.2239
intro,10000,reverse,33,0.2234
intro,10000,reverse,34,0.3505
intro,10000,reverse,35,0.2256
intro,10000,reverse,36,0.2254
intro,10000,reverse,37,0.2253
intro,10000,reverse,38,0.2276
intro,10000,reverse,39,0.2261
intro,10000,reverse,40,0.2254
intro,10000,reverse,41,0.2245
intro,10000,reverse,42,0.2304
intro,10000,reverse,43,0.2247
intro,10000,reverse,44,0.224
intro,10000,reverse,45,0.2241
intro,10000,reverse,46,0.2276
intro,10000,reverse,47,0.2258
intro,10000,reverse,48,0.224
intro,10000,reverse,49,0.2235
intro,10000,reverse,50,0.2244
intro,10000,reverse,51,0.2683
intro,10000,reverse,52,0.2253
intro,10000,reverse,53,0.2245
intro,10000,reverse,54,0.2258
intro,10000,reverse,55,0.2254
intro,10000,reverse,56,0.2251
intro,10000,reverse,57,0.3625
intro,10000,reverse,58,0.2254
intro,10000,reverse,59,0.2256
intro,10000,reverse,60,0.2247
intro,10000,reverse,61,0.3009
intro,10000,reverse,62,0.3155
intro,10000,reverse,63,0.2725
intro,10000,reverse,64,0.2897
intro,10000,reverse,65,0.2247
intro,10000,reverse,66,0.2256
intro,10000,reverse,67,0.2767
intro,10000,reverse,68,0.2339
intro,10000,reverse,69,0.2292
intro,10000,reverse,70,0.2948
intro,10000,reverse,71,0.2257
intro,10000,reverse,72,0.357
intro,10000,reverse,73,0.2256
intro,10000,reverse,74,0.226
intro,10000,reverse,75,0.2245
intro,10000,reverse,76,0.2261
intro,10000,reverse,77,0.3435
intro,10000,reverse,78,0.2917
intro,10000,reverse,79,0.2253
intro,10000,reverse,80,0.2258
intro,10000,reverse,81,0.2638
intro,10000,reverse,82,0.2253
intro,10000,reverse,83,0.2254
intro,10000,reverse,84,0.2249
intro,10000,reverse,85,0.232
intro,10000,reverse,86,0.2257
intro,10000,reverse,87,0.2249
intro,10000,reverse,88,0.2255
intro,10000,reverse,89,0.2295
intro,10000,reverse,90,0.226
intro,10000,reverse,91,0.2253
intro,10000,reverse,92,0.2264
intro,10000,reverse,93,0.2265
intro,10000,reverse,94,0.2294
intro,10000,reverse,95,0.2254
intro,10000,reverse,96,0.2262
intro,10000,reverse,97,0.2247
intro,10000,reverse,98,0.3506
intro,10000,reverse,99,0.3443
merge,50000,random,0,4.7692
merge,50000,random,1,3.7988
merge,50000,random,2,4.0145
merge,50000,random,3,3.9298
merge,50000,random,4,3.7197
merge,50000,random,5,3.918
merge,50000,random,6,3.8978
merge,50000,random,7,3.7431
merge,50000,random,8,3.9038
merge,50000,random,9,3.9266
merge,50000,random,10,4.0055
merge,50000,random,11,3.7466
merge,50000,random,12,3.9085
merge,50000,random,13,3.9127
merge,50000,random,14,3.7347
merge,50000,random,15,3.8464
merge,50000,random,16,3.9291
merge,50000,random,17,3.7871
merge,50000,random,18,3.7566
merge,50000,random,19,3.8673
merge,50000,random,20,4.3405
merge,50000,random,21,3.8094
merge,50000,random,22,4.4969
merge,50000,random,23,4.2372
merge,50000,random,24,4.0504
merge,50000,random,25,3.8699
merge,50000,random,26,4.0937
merge,50000,random,27,4.0292
merge,50000,random,28,3.9282
merge,50000,random,29,4.6545
merge,50000,random,30,4.184
merge,50000,random,31,4.5629
merge,50000,random,32,4.0645
merge,50000,random,33,4.7544
merge,50000,random,34,3.7223
merge,50000,random,35,4.0965
merge,50000,random,36,4.043
merge,50000,random,37,3.7375
merge,50000,random,38,3.911
merge,50000,random,39,4.0166
merge,50000,random,40,4.0023
merge,50000,random,41,3.7309
merge,50000,random,42,4.0196
merge,50000,random,43,4.1009
merge,50000,random,44,4.9073
merge,50000,random,45,3.7255
merge,50000,random,46,4.0364
merge,50000,random,47,3.9514
merge,50000,random,48,4.0429
merge,50000,random,49,3.7426
merge,50000,random,50,3.976
merge,50000,random,51,4.0136
merge,50000,random,52,3.7074
merge,50000,random,53,4.0002
merge,50000,random,54,4.0636
merge,50000,random,55,4.7718
merge,50000,random,56,3.7396
merge,50000,random,57,4.0618
merge,50000,random,58,3.991
merge,50000,random,59,4.0717
merge,50000,random,60,3.7471
merge,50000,random,61,3.9969
merge,50000,random,62,4.2655
merge,50000,random,63,3.7317
merge,50000,random,64,4.3086
merge,50000,random,65,4.6537
merge,50000,random,66,4.3443
merge,50000,random,67,4.1588
merge,50000,random,68,3.7981
merge,50000,random,69,3.9693
merge,50000,random,70,4.0168
merge,50000,random,71,3.7211
merge,50000,random,72,4.1373
merge,50000,random,73,4.303
merge,50000,random,74,4.2472
merge,50000,random,75,3.7922
merge,50000,random,76,4.6443
merge,50000,random,77,4.2779
merge,50000,random,78,4.1702
merge,50000,random,79,4.0407
merge,50000,random,80,3.7169
merge,50000,random,81,4.1326
merge,50000,random,82,3.983
merge,50000,random,83,3.7374
merge,50000,random,84,4.0002
merge,50000,random,85,4.0197
merge,50000,random,86,4.1423
merge,50000,random,87,4.3044
merge,50000,random,88,4.1164
merge,50000,random,89,4.0568
merge,50000,random,90,4.0509
merge,50000,random,91,3.7039
merge,50000,random,92,3.9765
merge,50000,random,93,4.046
merge,50000,random,94,3.7219
merge,50000,random,95,4.0217
merge,50000,random,96,4.0496
merge,50000,random,97,3.9877
merge,50000,random,98,4.2825
merge,50000,random,99,4.1775
quick_med3,50000,random,0,3.5206
quick_med3,50000,random,1,3.1867
quick_med3,50000,random,2,3.545
quick_med3,50000,random,3,3.4595
quick_med3,50000,random,4,3.2416
quick_med3,50000,random,5,3.4516
quick_med3,50000,random,6,3.5297
quick_med3,50000,random,7,3.1879
quick_med3,50000,random,8,3.5224
quick_med3,50000,random,9,3.3739
quick_med3,50000,random,10,3.9241
quick_med3,50000,random,11,3.7889
quick_med3,50000,random,12,3.2152
quick_med3,50000,random,13,3.6704
quick_med3,50000,random,14,3.7282
quick_med3,50000,random,15,3.1834
quick_med3,50000,random,16,3.5087
quick_med3,50000,random,17,3.5012
quick_med3,50000,random,18,3.1545
quick_med3,50000,random,19,3.8899
quick_med3,50000,random,20,4.3161
quick_med3,50000,random,21,3.1423
quick_med3,50000,random,22,4.082
quick_med3,50000,random,23,3.7652
quick_med3,50000,random,24,3.2532
quick_med3,50000,random,25,3.6177
quick_med3,50000,random,26,3.5957
quick_med3,50000,random,27,3.2082
quick_med3,50000,random,28,3.4265
quick_med3,50000,random,29,3.822
quick_med3,50000,random,30,3.229
quick_med3,50000,random,31,3.4484
quick_med3,50000,random,32,3.1999
quick_med3,50000,random,33,3.5851
quick_med3,50000,random,34,3.563
quick_med3,50000,random,35,3.7654
quick_med3,50000,random,36,3.6594
quick_med3,50000,random,37,3.5861
quick_med3,50000,random,38,3.2554
quick_med3,50000,random,39,3.5669
quick_med3,50000,random,40,3.2499
quick_med3,50000,random,41,3.353
quick_med3,50000,random,42,3.5052
quick_med3,50000,random,43,3.1643
quick_med3,50000,random,44,3.5637
quick_med3,50000,random,45,3.534
quick_med3,50000,random,46,3.2024
quick_med3,50000,random,47,3.5444
quick_med3,50000,random,48,4.1041
quick_med3,50000,random,49,3.1545
quick_med3,50000,random,50,3.5445
quick_med3,50000,random,51,3.543
quick_med3,50000,random,52,4.1375
quick_med3,50000,random,53,3.8334
quick_med3,50000,random,54,3.6594
quick_med3,50000,random,55,3.217
quick_med3,50000,random,56,3.4633
quick_med3,50000,random,57,3.1918
quick_med3,50000,random,58,3.4422
quick_med3,50000,random,59,3.4739
quick_med3,50000,random,60,3.6931
quick_med3,50000,random,61,3.6088
quick_med3,50000,random,62,3.6416
quick_med3,50000,random,63,3.23
quick_med3,50000,random,64,3.3773
quick_med3,50000,random,65,3.2347
quick_med3,50000,random,66,3.6981
quick_med3,50000,random,67,3.4766
quick_med3,50000,random,68,3.1557
quick_med3,50000,random,69,3.4231
quick_med3,50000,random,70,3.46
quick_med3,50000,random,71,3.1995
quick_med3,50000,random,72,3.6077
quick_med3,50000,random,73,4.0477
quick_med3,50000,random,74,3.1952
quick_med3,50000,random,75,3.5343
quick_med3,50000,random,76,3.2829
quick_med3,50000,random,77,3.457
quick_med3,50000,random,78,3.495
quick_med3,50000,random,79,3.1623
quick_med3,50000,random,80,3.4187
quick_med3,50000,random,81,3.1636
quick_med3,50000,random,82,3.5951
quick_med3,50000,random,83,3.4963
quick_med3,50000,random,84,3.2322
quick_med3,50000,random,85,3.8546
quick_med3,50000,random,86,3.7896
quick_med3,50000,random,87,3.8096
quick_med3,50000,random,88,3.8336
quick_med3,50000,random,89,3.5665
quick_med3,50000,random,90,3.1384
quick_med3,50000,random,91,3.4596
quick_med3,50000,random,92,3.5464
quick_med3,50000,random,93,3.1966
quick_med3,50000,random,94,3.3279
quick_med3,50000,random,95,3.1271
quick_med3,50000,random,96,3.5554
quick_med3,50000,random,97,3.5017
quick_med3,50000,random,98,3.8366
quick_med3,50000,random,99,3.6922
intro,50000,random,0,3.4008
intro,50000,random,1,2.8062
intro,50000,random,2,3.2083
intro,50000,random,3,2.7986
intro,50000,random,4,3.1831
intro,50000,random,5,2.7863
intro,50000,random,6,3.1362
intro,50000,random,7,3.2666
intro,50000,random,8,2.7948
intro,50000,random,9,3.1854
intro,50000,random,10,2.7695
intro,50000,random,11,3.0301
intro,50000,random,12,3.3749
intro,50000,random,13,3.1738
intro,50000,random,14,2.8869
intro,50000,random,15,3.0774
intro,50000,random,16,3.1656
intro,50000,random,17,2.7621
intro,50000,random,18,3.1457
intro,50000,random,19,2.7425
intro,50000,random,20,3.0815
intro,50000,random,21,2.8172
intro,50000,random,22,3.2442
intro,50000,random,23,3.2704
intro,50000,random,24,3.2377
intro,50000,random,25,3.1081
intro,50000,random,26,2.7968
intro,50000,random,27,3.1362
intro,50000,random,28,2.7768
intro,50000,random,29,3.0547
intro,50000,random,30,2.807
intro,50000,random,31,2.9948
intro,50000,random,32,2.7831
intro,50000,random,33,3.0528
intro,50000,random,34,2.7964
intro,50000,random,35,3.0112
intro,50000,random,36,2.8103
intro,50000,random,37,3.0732
intro,50000,random,38,3.1071
intro,50000,random,39,2.7905
intro,50000,random,40,2.9523
intro,50000,random,41,2.8406
intro,50000,random,42,3.0489
intro,50000,random,43,2.7637
intro,50000,random,44,3.279
intro,50000,random,45,2.8141
intro,50000,random,46,3.1087
intro,50000,random,47,2.8242
intro,50000,random,48,3.1029
intro,50000,random,49,3.1724
intro,50000,random,50,3.0202
intro,50000,random,51,3.4654
intro,50000,random,52,2.8944
intro,50000,random,53,3.2752
intro,50000,random,54,2.9838
intro,50000,random,55,3.3002
intro,50000,random,56,3.3701
intro,50000,random,57,2.8295
intro,50000,random,58,3.2263
intro,50000,random,59,2.7738
intro,50000,random,60,3.145
intro,50000,random,61,2.7522
intro,50000,random,62,3.0914
intro,50000,random,63,2.8238
intro,50000,random,64,3.1322
intro,50000,random,65,3.261
intro,50000,random,66,3.562
intro,50000,random,67,3.2567
intro,50000,random,68,2.9392
intro,50000,random,69,3.175
intro,50000,random,70,3.3903
intro,50000,random,71,2.8435
intro,50000,random,72,3.0287
intro,50000,random,73,3.0253
intro,50000,random,74,3.6214
intro,50000,random,75,2.7903
intro,50000,random,76,3.0387
intro,50000,random,77,2.8133
intro,50000,random,78,3.0537
intro,50000,random,79,3.0173
intro,50000,random,80,2.7674
intro,50000,random,81,3.0332
intro,50000,random,82,2.7667
intro,50000,random,83,3.1393
intro,50000,random,84,2.8187
intro,50000,random,85,3.1874
intro,50000,random,86,2.7787
intro,50000,random,87,3.0433
intro,50000,random,88,2.8392
intro,50000,random,89,3.2866
intro,50000,random,90,2.9091
intro,50000,random,91,2.8967
intro,50000,random,92,3.2048
intro,50000,random,93,2.798
intro,50000,random,94,3.113
intro,50000,random,95,2.7435
intro,50000,random,96,3.1215
intro,50000,random,97,2.8279
intro,50000,random,98,2.9976
intro,50000,random,99,2.8472
merge,50000,sorted_25,0,3.3901
merge,50000,sorted_25,1,3.3219
merge,50000,sorted_25,2,3.1246
merge,50000,sorted_25,3,3.3168
merge,50000,sorted_25,4,3.1362
merge,50000,sorted_25,5,3.2804
merge,50000,sorted_25,6,3.2091
merge,50000,sorted_25,7,3.2042
merge,50000,sorted_25,8,3.3334
merge,50000,sorted_25,9,3.1263
merge,50000,sorted_25,10,3.258
merge,50000,sorted_25,11,3.1457
merge,50000,sorted_25,12,3.5112
merge,50000,sorted_25,13,4.0804
merge,50000,sorted_25,14,3.1362
merge,50000,sorted_25,15,3.4865
merge,50000,sorted_25,16,3.3733
merge,50000,sorted_25,17,3.1722
merge,50000,sorted_25,18,3.3654
merge,50000,sorted_25,19,3.1273
merge,50000,sorted_25,20,3.2546
merge,50000,sorted_25,21,3.3218
merge,50000,sorted_25,22,3.0935
merge,50000,sorted_25,23,3.2713
merge,50000,sorted_25,24,3.1327
merge,50000,sorted_25,25,3.3116
merge,50000,sorted_25,26,3.344
merge,50000,sorted_25,27,3.0981
merge,50000,sorted_25,28,3.2342
merge,50000,sorted_25,29,3.1436
merge,50000,sorted_25,30,3.268
merge,50000,sorted_25,31,3.5905
merge,50000,sorted_25,32,3.14
merge,50000,sorted_25,33,3.3493
merge,50000,sorted_25,34,3.1225
merge,50000,sorted_25,35,3.4825
merge,50000,sorted_25,36,3.4681
merge,50000,sorted_25,37,3.2286
merge,50000,sorted_25,38,3.8714
merge,50000,sorted_25,39,3.1089
merge,50000,sorted_25,40,3.3981
merge,50000,sorted_25,41,3.4037
merge,50000,sorted_25,42,3.0969
merge,50000,sorted_25,43,3.5277
merge,50000,sorted_25,44,3.0996
merge,50000,sorted_25,45,3.3225
merge,50000,sorted_25,46,3.5614
merge,50000,sorted_25,47,3.9382
merge,50000,sorted_25,48,3.4923
merge,50000,sorted_25,49,3.4371
merge,50000,sorted_25,50,3.1692
merge,50000,sorted_25,51,3.3763
merge,50000,sorted_25,52,3.1305
merge,50000,sorted_25,53,3.274
merge,50000,sorted_25,54,3.219
merge,50000,sorted_25,55,3.2309
merge,50000,sorted_25,56,3.3634
merge,50000,sorted_25,57,3.1362
merge,50000,sorted_25,58,3.2118
merge,50000,sorted_25,59,3.2612
merge,50000,sorted_25,60,3.6243
merge,50000,sorted_25,61,3.5331
merge,50000,sorted_25,62,3.1261
merge,50000,sorted_25,63,3.3898
merge,50000,sorted_25,64,3.2993
merge,50000,sorted_25,65,3.1975
merge,50000,sorted_25,66,3.2274
merge,50000,sorted_25,67,3.1291
merge,50000,sorted_25,68,3.2629
merge,50000,sorted_25,69,3.3086
merge,50000,sorted_25,70,3.1038
merge,50000,sorted_25,71,3.3334
merge,50000,sorted_25,72,3.1279
merge,50000,sorted_25,73,3.2719
merge,50000,sorted_25,74,3.4569
merge,50000,sorted_25,75,3.0905
merge,50000,sorted_25,76,3.2597
merge,50000,sorted_25,77,3.1328
merge,50000,sorted_25,78,3.2953
merge,50000,sorted_25,79,3.6821
merge,50000,sorted_25,80,3.1149
merge,50000,sorted_25,81,3.2391
merge,50000,sorted_25,82,3.1223
merge,50000,sorted_25,83,3.3377
merge,50000,sorted_25,84,4.2033
merge,50000,sorted_25,85,3.0961
merge,50000,sorted_25,86,3.632
merge,50000,sorted_25,87,3.6041
merge,50000,sorted_25,88,3.587
merge,50000,sorted_25,89,3.8644
merge,50000,sorted_25,90,3.2543
merge,50000,sorted_25,91,3.1565
merge,50000,sorted_25,92,3.3399
merge,50000,sorted_25,93,3.1077
merge,50000,sorted_25,94,3.2639
merge,50000,sorted_25,95,3.1328
merge,50000,sorted_25,96,3.2505
merge,50000,sorted_25,97,3.3841
merge,50000,sorted_25,98,3.0996
merge,50000,sorted_25,99,3.3004
quick_med3,50000,sorted_25,0,3.1249
quick_med3,50000,sorted_25,1,3.1795
quick_med3,50000,sorted_25,2,3.4704
quick_med3,50000,sorted_25,3,3.0411
quick_med3,50000,sorted_25,4,3.2865
quick_med3,50000,sorted_25,5,3.0489
quick_med3,50000,sorted_25,6,3.3024
quick_med3,50000,sorted_25,7,3.0215
quick_med3,50000,sorted_25,8,3.2989
quick_med3,50000,sorted_25,9,3.3289
quick_med3,50000,sorted_25,10,3.029
quick_med3,50000,sorted_25,11,3.2701
quick_med3,50000,sorted_25,12,3.0715
quick_med3,50000,sorted_25,13,3.3547
quick_med3,50000,sorted_25,14,3.2964
quick_med3,50000,sorted_25,15,3.0299
quick_med3,50000,sorted_25,16,3.8338
quick_med3,50000,sorted_25,17,3.029
quick_med3,50000,sorted_25,18,3.7824
quick_med3,50000,sorted_25,19,3.6476
quick_med3,50000,sorted_25,20,3.0848
quick_med3,50000,sorted_25,21,3.3267
quick_med3,50000,sorted_25,22,3.0958
quick_med3,50000,sorted_25,23,3.1156
quick_med3,50000,sorted_25,24,3.2991
quick_med3,50000,sorted_25,25,3.0919
quick_med3,50000,sorted_25,26,3.2293
quick_med3,50000,sorted_25,27,3.312
quick_med3,50000,sorted_25,28,3.2373
quick_med3,50000,sorted_25,29,3.293
quick_med3,50000,sorted_25,30,3.0559
quick_med3,50000,sorted_25,31,3.2739
quick_med3,50000,sorted_25,32,3.1188
quick_med3,50000,sorted_25,33,3.328
quick_med3,50000,sorted_25,34,3.1302
quick_med3,50000,sorted_25,35,3.0681
quick_med3,50000,sorted_25,36,3.283
quick_med3,50000,sorted_25,37,3.0507
quick_med3,50000,sorted_25,38,3.2974
quick_med3,50000,sorted_25,39,3.0907
quick_med3,50000,sorted_25,40,3.2091
quick_med3,50000,sorted_25,41,3.2755
quick_med3,50000,sorted_25,42,3.0702
quick_med3,50000,sorted_25,43,3.4356
quick_med3,50000,sorted_25,44,3.1043
quick_med3,50000,sorted_25,45,3.16
quick_med3,50000,sorted_25,46,3.0874
quick_med3,50000,sorted_25,47,3.182
quick_med3,50000,sorted_25,48,3.3276
quick_med3,50000,sorted_25,49,3.089
quick_med3,50000,sorted_25,50,3.2759
quick_med3,50000,sorted_25,51,3.0821
quick_med3,50000,sorted_25,52,3.1753
quick_med3,50000,sorted_25,53,3.3406
quick_med3,50000,sorted_25,54,3.0159
quick_med3,50000,sorted_25,55,3.327
quick_med3,50000,sorted_25,56,3.1045
quick_med3,50000,sorted_25,57,3.2243
quick_med3,50000,sorted_25,58,3.4441
quick_med3,50000,sorted_25,59,3.0969
quick_med3,50000,sorted_25,60,3.3232
quick_med3,50000,sorted_25,61,3.0346
quick_med3,50000,sorted_25,62,3.3781
quick_med3,50000,sorted_25,63,4.0399
quick_med3,50000,sorted_25,64,3.2535
quick_med3,50000,sorted_25,65,3.5266
quick_med3,50000,sorted_25,66,3.9919
quick_med3,50000,sorted_25,67,3.9509
quick_med3,50000,sorted_25,68,3.5815
quick_med3,50000,sorted_25,69,3.6493
quick_med3,50000,sorted_25,70,3.1818
quick_med3,50000,sorted_25,71,3.3954
quick_med3,50000,sorted_25,72,3.4409
quick_med3,50000,sorted_25,73,3.9568
quick_med3,50000,sorted_25,74,3.4107
quick_med3,50000,sorted_25,75,3.7423
quick_med3,50000,sorted_25,76,3.4587
quick_med3,50000,sorted_25,77,3.5842
quick_med3,50000,sorted_25,78,3.2146
quick_med3,50000,sorted_25,79,3.3334
quick_med3,50000,sorted_25,80,3.5471
quick_med3,50000,sorted_25,81,3.0894
quick_med3,50000,sorted_25,82,3.2436
quick_med3,50000,sorted_25,83,3.1432
quick_med3,50000,sorted_25,84,3.2518
quick_med3,50000,sorted_25,85,3.3515
quick_med3,50000,sorted_25,86,3.0875
quick_med3,50000,sorted_25,87,3.1848
quick_med3,50000,sorted_25,88,3.4705
quick_med3,50000,sorted_25,89,4.0227
quick_med3,50000,sorted_25,90,3.5821
quick_med3,50000,sorted_25,91,3.0883
quick_med3,50000,sorted_25,92,3.3602
quick_med3,50000,sorted_25,93,3.2928
quick_med3,50000,sorted_25,94,3.0907
quick_med3,50000,sorted_25,95,3.1791
quick_med3,50000,sorted_25,96,3.018
quick_med3,50000,sorted_25,97,3.4871
quick_med3,50000,sorted_25,98,3.0511
quick_med3,50000,sorted_25,99,3.17
intro,50000,sorted_25,0,2.8758
intro,50000,sorted_25,1,2.6545
intro,50000,sorted_25,2,3.3035
intro,50000,sorted_25,3,2.6362
intro,50000,sorted_25,4,2.9528
intro,50000,sorted_25,5,2.603
intro,50000,sorted_25,6,2.8185
intro,50000,sorted_25,7,2.6451
intro,50000,sorted_25,8,2.9774
intro,50000,sorted_25,9,2.6548
intro,50000,sorted_25,10,2.7386
intro,50000,sorted_25,11,2.716
intro,50000,sorted_25,12,3.1657
intro,50000,sorted_25,13,3.1031
intro,50000,sorted_25,14,2.8793
intro,50000,sorted_25,15,2.7565
intro,50000,sorted_25,16,2.8448
intro,50000,sorted_25,17,2.726
intro,50000,sorted_25,18,3.2002
intro,50000,sorted_25,19,2.8272
intro,50000,sorted_25,20,3.2675
intro,50000,sorted_25,21,3.049
intro,50000,sorted_25,22,2.7022
intro,50000,sorted_25,23,2.8962
intro,50000,sorted_25,24,2.658
intro,50000,sorted_25,25,3.1191
intro,50000,sorted_25,26,2.6865
intro,50000,sorted_25,27,2.868
intro,50000,sorted_25,28,2.6683
intro,50000,sorted_25,29,2.8185
intro,50000,sorted_25,30,2.9025
intro,50000,sorted_25,31,3.7214
intro,50000,sorted_25,32,2.7148
intro,50000,sorted_25,33,2.9967
intro,50000,sorted_25,34,2.6775
intro,50000,sorted_25,35,2.926
intro,50000,sorted_25,36,2.8298
intro,50000,sorted_25,37,2.755
intro,50000,sorted_25,38,2.7178
intro,50000,sorted_25,39,2.7992
intro,50000,sorted_25,40,2.698
intro,50000,sorted_25,41,2.8221
intro,50000,sorted_25,42,2.768
intro,50000,sorted_25,43,2.7796
intro,50000,sorted_25,44,2.9094
intro,50000,sorted_25,45,2.6508
intro,50000,sorted_25,46,2.8437
intro,50000,sorted_25,47,3.0001
intro,50000,sorted_25,48,2.9083
intro,50000,sorted_25,49,2.6819
intro,50000,sorted_25,50,2.8289
intro,50000,sorted_25,51,2.6546
intro,50000,sorted_25,52,2.8663
intro,50000,sorted_25,53,2.852
intro,50000,sorted_25,54,2.8326
intro,50000,sorted_25,55,2.6349
intro,50000,sorted_25,56,2.8759
intro,50000,sorted_25,57,2.7018
intro,50000,sorted_25,58,2.8843
intro,50000,sorted_25,59,2.6633
intro,50000,sorted_25,60,2.8029
